ID,SUBTYPE
20323609,H5N1
20323609,H5N1
20290820,H5N1
20290820,H5N1
20290817,H5N1
20290817,H5N1
20290819,H5N1
20290819,H5N1
20290818,H5N1
20290818,H5N1
20258133,H5N1
20258133,H5N1
20258132,H5N1
20258132,H5N1
20258134,H5N1
20258134,H5N1
20258129,H5N1
20258129,H5N1
20258128,H5N1
20258128,H5N1
20258131,H5N1
20258131,H5N1
20258130,H5N1
20258130,H5N1
20258117,H5N1
20258117,H5N1
20258116,H5N1
20258116,H5N1
20258119,H5N1
20258119,H5N1
20258118,H5N1
20258118,H5N1
20258113,H5N1
20258113,H5N1
20258112,H5N1
20258112,H5N1
20258115,H5N1
20258115,H5N1
20258114,H5N1
20258114,H5N1
20258125,H5N1
20258125,H5N1
20258124,H5N1
20258124,H5N1
20258127,H5N1
20258127,H5N1
20258126,H5N1
20258126,H5N1
20258121,H5N1
20258121,H5N1
20323659,H1N1
20323659,H1N1
20258120,H5N1
20258120,H5N1
20258123,H5N1
20258123,H5N1
20258122,H5N1
20258122,H5N1
20307381,H5N1
20307381,H5N1
20307383,H5N1
20307383,H5N1
20307382,H5N1
20307382,H5N1
20307376,H5N1
20307376,H5N1
20307389,H5N1
20307389,H5N1
20307388,H5N1
20307388,H5N1
20307391,H5N1
20307391,H5N1
20307390,H5N1
20307390,H5N1
20307385,H5N1
20307385,H5N1
20307384,H5N1
20307384,H5N1
20307387,H5N1
20307387,H5N1
20307386,H5N1
20307386,H5N1
20307364,H5N1
20307364,H5N1
20307367,H5N1
20307367,H5N1
20307362,H5N1
20307362,H5N1
20307375,H5N1
20307375,H5N1
20307368,H5N1
20307368,H5N1
20307370,H5N1
20307370,H5N1
20307349,H5N1
20307349,H5N1
20307348,H5N1
20307348,H5N1
20307351,H16N3
20307351,H16N3
20307350,H5N1
20307350,H5N1
20307345,H5N1
20307345,H5N1
20307344,H5N1
20307344,H5N1
20307347,H5N1
20307347,H5N1
20307346,H5N1
20307346,H5N1
20307353,H5N1
20307353,H5N1
20241816,H5N1
20241816,H5N1
20307352,H5N1
20307352,H5N1
20241817,H5N1
20241817,H5N1
20241818,H5N1
20241818,H5N1
20356486,H5N1
20356486,H5N1
20356484,H5N1
20356484,H5N1
20356485,H5N1
20356485,H5N1
20356482,H5N1
20356482,H5N1
20356483,H5N1
20356483,H5N1
20356481,H5N1
20356481,H5N1
20307341,H5N1
20307341,H5N1
20307340,H5N1
20307340,H5N1
20307343,H5N1
20307343,H5N1
20307342,H5N1
20307342,H5N1
20307337,H5N1
20307337,H5N1
20307336,H5N1
20307336,H5N1
20307339,H5N1
20307339,H5N1
20356489,H5N1
20356489,H5N1
20307338,H5N1
20307338,H5N1
20323830,H5N1
20323830,H5N1
20323831,H5N1
20323831,H5N1
20323828,H5N1
20323828,H5N1
20323829,H5N1
20323829,H5N1
20323826,H11N2
20323826,H11N2
20307441,H5N1
20307441,H5N1
20323827,H5N1
20323827,H5N1
20307440,H5N1
20307440,H5N1
20438513,H5N1
20438513,H5N1
20323824,H5N1
20323824,H5N1
20323825,H11N9
20323825,H11N9
20307442,H5N1
20307442,H5N1
20323838,H5N1
20323838,H5N1
20323839,H5N1
20323839,H5N1
20323836,H11N9
20323836,H11N9
20323837,H5N1
20323837,H5N1
20323834,H5N1
20323834,H5N1
20323835,H5N1
20323835,H5N1
20323832,H5N1
20323832,H5N1
20323833,H5N1
20323833,H5N1
20323814,H5N1
20323814,H5N1
20307429,H5N1
20307429,H5N1
20323815,H5N1
20323815,H5N1
20307428,H5N1
20307428,H5N1
20323812,H5N1
20323812,H5N1
20307431,H5N1
20307431,H5N1
20323813,H5N5
20323813,H5N5
20307430,H5N1
20307430,H5N1
20323810,H5N1
20323810,H5N1
20307425,H5N1
20307425,H5N1
20323811,H5N1
20323811,H5N1
20307424,H5N1
20307424,H5N1
20323808,H5N1
20323808,H5N1
20307427,H5N1
20307427,H5N1
20323809,H5N1
20323809,H5N1
20307426,H5N1
20307426,H5N1
20323822,H5N1
20323822,H5N1
20307437,H5N1
20307437,H5N1
20323823,H5N1
20323823,H5N1
20307436,H5N1
20307436,H5N1
20323820,H5N5
20323820,H5N5
20307439,H5N1
20307439,H5N1
20323821,H5N1
20323821,H5N1
20307438,H5N1
20307438,H5N1
20323818,H5N1
20323818,H5N1
20307433,H5N1
20307433,H5N1
20323819,H5N1
20323819,H5N1
20307432,H5N1
20307432,H5N1
20323816,H5N1
20323816,H5N1
20307435,H5N1
20307435,H5N1
20323817,H5N1
20323817,H5N1
20307434,H5N1
20307434,H5N1
20307413,H5N1
20307413,H5N1
20307412,H5N1
20307412,H5N1
20307415,H5N1
20307415,H5N1
20307414,H5N1
20307414,H5N1
20307409,H5N1
20307409,H5N1
20307408,H5N1
20307408,H5N1
20192721,H5N1
20192721,H5N1
20307411,H5N1
20307411,H5N1
20307410,H5N1
20307410,H5N1
20323806,H5N1
20323806,H5N1
20307421,H5N1
20307421,H5N1
20323807,H5N1
20323807,H5N1
20307420,H5N1
20307420,H5N1
20323804,H5N1
20323804,H5N1
20307423,H5N1
20307423,H5N1
20323805,H5N1
20323805,H5N1
20307422,H5N1
20307422,H5N1
20372954,H5N1
20372954,H5N1
20323802,H5N1
20323802,H5N1
20307417,H5N1
20307417,H5N1
20323803,H5N1
20323803,H5N1
20307416,H5N1
20307416,H5N1
20323800,H5N1
20323800,H5N1
20307419,H5N1
20307419,H5N1
20372953,H5N1
20372953,H5N1
20323801,H5N1
20323801,H5N1
20307418,H5N1
20307418,H5N1
20307397,H5N1
20307397,H5N1
20307396,H5N1
20307396,H5N1
20307399,H5N1
20307399,H5N1
20307398,H5N1
20307398,H5N1
20307393,H5N1
20307393,H5N1
20307392,H5N1
20307392,H5N1
20307395,H5N1
20307395,H5N1
20307394,H5N1
20307394,H5N1
20307405,H5N1
20307405,H5N1
20307404,H5N1
20307404,H5N1
20307407,H5N1
20307407,H5N1
20307406,H5N1
20307406,H5N1
20307401,H5N1
20307401,H5N1
20307400,H5N1
20307400,H5N1
20307403,H5N1
20307403,H5N1
20307402,H5N1
20307402,H5N1
20356150,H5N1
20356150,H5N1
20356151,H5N1
20356151,H5N1
20356148,H5N1
20356148,H5N1
20356149,H5N1
20356149,H5N1
20356146,H5N1
20356146,H5N1
20356147,H5N1
20356147,H5N1
20356144,H5N1
20356144,H5N1
20356156,H5N1
20356156,H5N1
20356157,H5N1
20356157,H5N1
20356154,H5N1
20356154,H5N1
20356155,H5N1
20356155,H5N1
20356152,H5N1
20356152,H5N1
20356153,H5N1
20356153,H5N1
20356142,H5N1
20356142,H5N1
20356143,H5N1
20356143,H5N1
20356141,H5N1
20356141,H5N1
20388906,H5N3
20388906,H5N3
20192260,H5N1
20192260,H5N1
20192264,H5N1
20192264,H5N1
20192265,H5N1
20192265,H5N1
20192266,H12N5
20192266,H12N5
20192267,H3N8
20192267,H3N8
20388991,H5N1
20388991,H5N1
20388990,H5N1
20388990,H5N1
20388989,H5N1
20388989,H5N1
20405415,H5N1
20405415,H5N1
20274325,H5N1
20274325,H5N1
20274327,H5N1
20274327,H5N1
20389012,H5N1
20389012,H5N1
20274326,H5N1
20274326,H5N1
20274328,H5N1
20274328,H5N1
20388995,H5N1
20388995,H5N1
20388994,H5N1
20388994,H5N1
20388993,H5N1
20388993,H5N1
20388992,H5N1
20388992,H5N1
20290805,H5N1
20290805,H5N1
20290804,H5N1
20290804,H5N1
20290807,H5N1
20290807,H5N1
20290806,H5N1
20290806,H5N1
20290801,H5N1
20290801,H5N1
20290800,H5N1
20290800,H5N1
20290803,H5N1
20290803,H5N1
20290802,H5N1
20290802,H5N1
20290813,H5N1
20290813,H5N1
20290812,H5N1
20290812,H5N1
20290814,H5N1
20290814,H5N1
20290809,H5N1
20290809,H5N1
20290808,H5N1
20290808,H5N1
20290811,H5N1
20290811,H5N1
20290810,H5N1
20290810,H5N1
20290789,H5N1
20290789,H5N1
20290788,H5N1
20290788,H5N1
20290791,H5N1
20290791,H5N1
20290790,H5N1
20290790,H5N1
20290785,H5N1
20290785,H5N1
20290784,H5N1
20290784,H5N1
20290787,H5N1
20290787,H5N1
20290786,H5N1
20290786,H5N1
20290797,H5N1
20290797,H5N1
20290796,H5N1
20290796,H5N1
20274412,H5N1
20274412,H5N1
20290799,H5N1
20290799,H5N1
20290798,H5N1
20290798,H5N1
20290793,H5N1
20290793,H5N1
20290792,H5N1
20290792,H5N1
20290795,H5N1
20290795,H5N1
20290794,H5N1
20290794,H5N1
20290781,H5N1
20290781,H5N1
20290780,H5N1
20290780,H5N1
20290783,H5N1
20290783,H5N1
20290782,H5N1
20290782,H5N1
20290779,H5N1
20290779,H5N1
20290778,H5N1
20290778,H5N1
20290759,H5N1
20290759,H5N1
20290758,H5N1
20290758,H5N1
20290765,H5N1
20290765,H5N1
20290764,H5N1
20290764,H5N1
20290767,H5N1
20290767,H5N1
20290766,H5N1
20290766,H5N1
20290761,H5N1
20290761,H5N1
20290760,H5N1
20290760,H5N1
20290763,H5N1
20290763,H5N1
20290762,H5N1
20290762,H5N1
20307765,H5N1
20307765,H5N1
20307764,H5N1
20307764,H5N1
20209461,H5N1
20209461,H5N1
20307767,H5N1
20307767,H5N1
20209462,H5N1
20209462,H5N1
20307766,H5N1
20307766,H5N1
20307761,H5N1
20307761,H5N1
20307760,H5N1
20307760,H5N1
20307763,H5N1
20307763,H5N1
20307762,H5N1
20307762,H5N1
20209459,H5N1
20209459,H5N1
20307773,H5N1
20307773,H5N1
20307772,H5N1
20307772,H5N1
20209469,H9N2
20209469,H9N2
20307775,H5N1
20307775,H5N1
20209470,H9N2
20209470,H9N2
20307774,H5N1
20307774,H5N1
20307769,H5N1
20307769,H5N1
20209464,H5N1
20209464,H5N1
20307768,H5N1
20307768,H5N1
20307771,H5N1
20307771,H5N1
20307770,H5N1
20307770,H5N1
20209467,H9N2
20209467,H9N2
20307749,H5N1
20307749,H5N1
20307748,H5N1
20307748,H5N1
20307751,H5N1
20307751,H5N1
20307750,H5N1
20307750,H5N1
20307745,H5N1
20307745,H5N1
20209440,H5N1
20209440,H5N1
20307744,H5N1
20307744,H5N1
20209441,H5N1
20209441,H5N1
20307747,H5N1
20307747,H5N1
20307746,H5N1
20307746,H5N1
20307757,H5N1
20307757,H5N1
20307756,H5N1
20307756,H5N1
20307759,H5N1
20307759,H5N1
20307758,H5N1
20307758,H5N1
20307753,H5N1
20307753,H5N1
20209448,H5N1
20209448,H5N1
20307752,H5N1
20307752,H5N1
20307755,H5N1
20307755,H5N1
20307754,H5N1
20307754,H5N1
20307733,H5N1
20307733,H5N1
20209428,H5N1
20209428,H5N1
20307732,H5N1
20307732,H5N1
20307735,H5N1
20307735,H5N1
20307734,H5N1
20307734,H5N1
20307729,H5N1
20307729,H5N1
20209424,H5N1
20209424,H5N1
20307728,H5N1
20307728,H5N1
20307731,H5N1
20307731,H5N1
20209426,H5N1
20209426,H5N1
20307730,H5N1
20307730,H5N1
20307741,H5N1
20307741,H5N1
20307740,H5N1
20307740,H5N1
20209437,H5N1
20209437,H5N1
20307743,H5N1
20307743,H5N1
20307742,H5N1
20307742,H5N1
20307737,H5N1
20307737,H5N1
20307736,H5N1
20307736,H5N1
20307739,H5N1
20307739,H5N1
20307738,H5N1
20307738,H5N1
20307717,H5N1
20307717,H5N1
20307716,H5N1
20307716,H5N1
20307719,H5N1
20307719,H5N1
20307718,H5N1
20307718,H5N1
20307713,H5N1
20307713,H5N1
20307712,H5N1
20307712,H5N1
20307715,H5N1
20307715,H5N1
20307714,H5N1
20307714,H5N1
20307725,H5N1
20307725,H5N1
20209420,H5N1
20209420,H5N1
20307724,H5N1
20307724,H5N1
20307726,H5N1
20307726,H5N1
20209423,H5N1
20209423,H5N1
20307721,H5N1
20307721,H5N1
20209416,H5N1
20209416,H5N1
20307720,H5N1
20307720,H5N1
20307723,H5N1
20307723,H5N1
20307722,H5N1
20307722,H5N1
20209419,H5N1
20209419,H5N1
20307829,H5N1
20307829,H5N1
20307828,H5N1
20307828,H5N1
20307831,H5N1
20307831,H5N1
20307830,H5N1
20307830,H5N1
20307825,H5N1
20307825,H5N1
20307824,H5N1
20307824,H5N1
20307827,H5N1
20307827,H5N1
20307826,H5N1
20307826,H5N1
20307837,H5N1
20307837,H5N1
20307836,H5N1
20307836,H5N1
20307839,H5N1
20307839,H5N1
20307838,H5N1
20307838,H5N1
20307833,H5N1
20307833,H5N1
20307832,H5N1
20307832,H5N1
20307835,H5N1
20307835,H5N1
20307834,H5N1
20307834,H5N1
20307813,H5N1
20307813,H5N1
20209508,H3N6
20209508,H3N6
20307812,H5N1
20307812,H5N1
20209509,H8N3
20209509,H8N3
20307815,H5N1
20307815,H5N1
20307814,H5N1
20307814,H5N1
20209511,H5N6
20209511,H5N6
20307809,H5N1
20307809,H5N1
20307808,H5N1
20307808,H5N1
20307811,H5N1
20307811,H5N1
20307821,H5N1
20307821,H5N1
20307820,H5N1
20307820,H5N1
20307823,H5N1
20307823,H5N1
20307822,H5N1
20307822,H5N1
20307817,H5N1
20307817,H5N1
20307816,H5N1
20307816,H5N1
20307819,H5N1
20307819,H5N1
20307818,H5N1
20307818,H5N1
20307797,H5N1
20307797,H5N1
20209492,H4N6
20209492,H4N6
20307796,H5N1
20307796,H5N1
20209493,H4N6
20209493,H4N6
20307799,H5N1
20307799,H5N1
20307798,H5N1
20307798,H5N1
20307793,H5N1
20307793,H5N1
20307792,H5N1
20307792,H5N1
20307795,H5N1
20307795,H5N1
20307794,H5N1
20307794,H5N1
20209491,H4N6
20209491,H4N6
20307805,H5N1
20307805,H5N1
20209500,H11N3
20209500,H11N3
20307804,H5N1
20307804,H5N1
20307807,H5N1
20307807,H5N1
20307806,H5N1
20307806,H5N1
20307801,H5N1
20307801,H5N1
20307800,H5N1
20307800,H5N1
20307803,H5N1
20307803,H5N1
20307802,H5N1
20307802,H5N1
20209499,H11N3
20209499,H11N3
20307781,H5N1
20307781,H5N1
20225860,H5N1
20225860,H5N1
20209476,H5N1
20209476,H5N1
20307780,H5N1
20307780,H5N1
20225861,H5N1
20225861,H5N1
20307783,H5N1
20307783,H5N1
20209478,H5N1
20209478,H5N1
20307782,H5N1
20307782,H5N1
20209479,H5N1
20209479,H5N1
20307777,H5N1
20307777,H5N1
20307776,H5N1
20307776,H5N1
20225857,H5N1
20225857,H5N1
20307779,H5N1
20307779,H5N1
20225858,H5N1
20225858,H5N1
20307778,H5N1
20307778,H5N1
20225859,H5N1
20225859,H5N1
20307789,H5N1
20307789,H5N1
20307788,H5N1
20307788,H5N1
20307791,H5N1
20307791,H5N1
20307790,H5N1
20307790,H5N1
20307785,H5N1
20307785,H5N1
20307784,H5N1
20307784,H5N1
20307787,H5N5
20307787,H5N5
20209482,H5N1
20209482,H5N1
20307786,H5N1
20307786,H5N1
20209483,H5N1
20209483,H5N1
20307893,H5N1
20307893,H5N1
20307892,H5N1
20307892,H5N1
20307895,H5N1
20307895,H5N1
20307894,H5N1
20307894,H5N1
20307889,H5N1
20307889,H5N1
20307888,H5N1
20307888,H5N1
20307891,H5N1
20307891,H5N1
20307890,H5N1
20307890,H5N1
20307901,H5N1
20307901,H5N1
20307900,H5N1
20307900,H5N1
20307903,H5N1
20307903,H5N1
20307902,H5N1
20307902,H5N1
20307897,H5N1
20307897,H5N1
20307896,H5N1
20307896,H5N1
20307899,H5N1
20307899,H5N1
20307898,H5N1
20307898,H5N1
20307877,H5N1
20307877,H5N1
20307876,H5N1
20307876,H5N1
20307879,H5N1
20307879,H5N1
20307878,H5N1
20307878,H5N1
20307885,H5N1
20307885,H5N1
20307884,H5N1
20307884,H5N1
20307887,H5N1
20307887,H5N1
20307886,H5N1
20307886,H5N1
20307881,H5N1
20307881,H5N1
20307880,H5N1
20307880,H5N1
20307883,H5N1
20307883,H5N1
20307882,H5N1
20307882,H5N1
20307861,H5N1
20307861,H5N1
20307860,H5N1
20307860,H5N1
20291476,H5N1
20291476,H5N1
20307863,H5N1
20307863,H5N1
20307862,H5N1
20307862,H5N1
20307857,H5N1
20307857,H5N1
20307856,H5N1
20307856,H5N1
20291472,H5N1
20291472,H5N1
20307859,H5N1
20307859,H5N1
20291475,H5N1
20291475,H5N1
20307858,H5N1
20307858,H5N1
20291474,H5N1
20291474,H5N1
20307868,H5N1
20307868,H5N1
20307865,H5N1
20307865,H5N1
20307867,H5N1
20307867,H5N1
20307866,H5N1
20307866,H5N1
20307845,H5N1
20307845,H5N1
20307844,H5N1
20307844,H5N1
20307847,H5N1
20307847,H5N1
20307846,H5N1
20307846,H5N1
20307841,H5N1
20307841,H5N1
20307840,H5N1
20307840,H5N1
20307843,H5N1
20307843,H5N1
20307842,H5N1
20307842,H5N1
20307853,H5N1
20307853,H5N1
20307852,H5N1
20307852,H5N1
20307855,H5N1
20307855,H5N1
20291471,H5N1
20291471,H5N1
20307854,H5N1
20307854,H5N1
20307849,H5N1
20307849,H5N1
20307848,H5N1
20307848,H5N1
20307851,H5N1
20307851,H5N1
20307850,H5N1
20307850,H5N1
20275189,H4N6
20275189,H4N6
20275188,H4N6
20275188,H4N6
20275185,H5N4
20275185,H5N4
20275184,H5N3
20275184,H5N3
20275186,H5N4
20275186,H5N4
20406271,H5N1
20406271,H5N1
20406270,H9N2
20406270,H9N2
20275194,H5N1
20275194,H5N1
20307941,H5N1
20307941,H5N1
20307940,H1N1
20307940,H1N1
20307942,H5N1
20307942,H5N1
20307937,H5N1
20307937,H5N1
20307936,H5N1
20307936,H5N1
20307939,H5N1
20307939,H5N1
20307938,H5N1
20307938,H5N1
20307945,H5N1
20307945,H5N1
20307924,H5N1
20307924,H5N1
20307927,H5N1
20307927,H5N1
20307921,H5N1
20307921,H5N1
20307920,H5N1
20307920,H5N1
20307923,H5N1
20307923,H5N1
20307922,H5N1
20307922,H5N1
20307933,H5N1
20307933,H5N1
20307932,H5N1
20307932,H5N1
20307935,H5N1
20307935,H5N1
20275167,H5N4
20275167,H5N4
20307934,H5N1
20307934,H5N1
20307929,H5N1
20307929,H5N1
20307928,H5N1
20307928,H5N1
20307931,H5N1
20307931,H5N1
20307930,H5N1
20307930,H5N1
20307909,H5N1
20307909,H5N1
20307908,H5N1
20307908,H5N1
20307905,H5N1
20307905,H5N1
20307904,H5N1
20307904,H5N1
20307907,H5N1
20307907,H5N1
20307906,H5N1
20307906,H5N1
20307917,H5N1
20307917,H5N1
20307916,H5N1
20307916,H5N1
20307919,H5N1
20307919,H5N1
20307918,H5N1
20307918,H5N1
20307913,H5N1
20307913,H5N1
20307912,H5N1
20307912,H5N1
20307915,H5N1
20307915,H5N1
20307914,H5N1
20307914,H5N1
20307509,H5N1
20307509,H5N1
20307508,H5N1
20307508,H5N1
20307511,H5N1
20307511,H5N1
20307510,H5N1
20307510,H5N1
20307505,H5N1
20307505,H5N1
20307504,H5N1
20307504,H5N1
20307507,H5N1
20307507,H5N1
20307506,H5N1
20307506,H5N1
20307516,H5N1
20307516,H5N1
20307519,H5N1
20307519,H5N1
20307518,H5N1
20307518,H5N1
20307501,H5N1
20307501,H5N1
20307500,H5N1
20307500,H5N1
20307503,H5N1
20307503,H5N1
20307502,H5N1
20307502,H5N1
20307499,H5N1
20307499,H5N1
20323857,H5N1
20323857,H5N1
20323846,H5N1
20323846,H5N1
20323847,H5N2
20323847,H5N2
20323844,H5N1
20323844,H5N1
20323845,H5N1
20323845,H5N1
20323842,H5N1
20323842,H5N1
20323843,H5N1
20323843,H5N1
20323840,H5N1
20323840,H5N1
20323841,H5N1
20323841,H5N1
20323854,H5N1
20323854,H5N1
20323855,H5N1
20323855,H5N1
20323852,H5N1
20323852,H5N1
20323853,H5N1
20323853,H5N1
20323850,H5N1
20323850,H5N1
20323851,H5N1
20323851,H5N1
20323848,H5N1
20323848,H5N1
20323849,H5N1
20323849,H5N1
20307573,H5N1
20307573,H5N1
20291189,H5N1
20291189,H5N1
20307572,H5N1
20307572,H5N1
20291188,H5N1
20291188,H5N1
20291191,H5N1
20291191,H5N1
20307574,H5N1
20307574,H5N1
20291190,H5N1
20291190,H5N1
20307569,H5N1
20307569,H5N1
20291185,H5N1
20291185,H5N1
20307568,H5N1
20307568,H5N1
20291184,H5N1
20291184,H5N1
20307571,H5N1
20307571,H5N1
20291187,H5N1
20291187,H5N1
20307570,H5N1
20307570,H5N1
20291186,H5N1
20291186,H5N1
20291197,H5N1
20291197,H5N1
20258429,H5N1
20258429,H5N1
20291196,H5N1
20291196,H5N1
20307583,H5N1
20307583,H5N1
20307582,H5N1
20307582,H5N1
20291198,H5N1
20291198,H5N1
20258430,H5N1
20258430,H5N1
20291193,H5N1
20291193,H5N1
20291192,H5N1
20291192,H5N1
20291194,H5N1
20291194,H5N1
20307557,H5N1
20307557,H5N1
20307556,H5N1
20307556,H5N1
20307559,H5N1
20307559,H5N1
20291175,H5N1
20291175,H5N1
20307558,H5N1
20307558,H5N1
20438627,H9N2
20438627,H9N2
20307553,H5N1
20307553,H5N1
20307552,H5N1
20307552,H5N1
20307555,H5N1
20307555,H5N1
20307554,H5N1
20307554,H5N1
20307565,H5N1
20307565,H5N1
20291181,H5N1
20291181,H5N1
20307564,H5N1
20307564,H5N1
20291180,H5N1
20291180,H5N1
20307567,H5N1
20307567,H5N1
20291183,H5N1
20291183,H5N1
20307566,H5N1
20307566,H5N1
20291182,H5N1
20291182,H5N1
20307561,H5N1
20307561,H5N1
20291177,H5N1
20291177,H5N1
20307560,H5N1
20307560,H5N1
20291176,H5N1
20291176,H5N1
20307563,H5N1
20307563,H5N1
20291179,H5N1
20291179,H5N1
20307562,H5N1
20307562,H5N1
20291178,H5N1
20291178,H5N1
20307541,H5N1
20307541,H5N1
20307540,H5N1
20307540,H5N1
20307543,H5N1
20307543,H5N1
20307542,H5N1
20307542,H5N1
20307537,H5N1
20307537,H5N1
20307536,H5N1
20307536,H5N1
20307539,H5N1
20307539,H5N1
20307549,H5N1
20307549,H5N1
20307548,H5N1
20307548,H5N1
20307551,H5N1
20307551,H5N1
20307550,H5N1
20307550,H5N1
20307545,H5N1
20307545,H5N1
20307544,H5N1
20307544,H5N1
20307547,H5N1
20307547,H5N1
20307546,H5N1
20307546,H5N1
20307525,H5N1
20307525,H5N1
20307524,H5N1
20307524,H5N1
20307527,H5N1
20307527,H5N1
20307526,H5N1
20307526,H5N1
20307521,H5N1
20307521,H5N1
20307520,H5N1
20307520,H5N1
20307523,H5N1
20307523,H5N1
20307522,H5N1
20307522,H5N1
20307533,H5N1
20307533,H5N1
20307532,H5N1
20307532,H5N1
20307535,H5N1
20307535,H5N1
20307534,H5N1
20307534,H5N1
20307529,H5N5
20307529,H5N5
20307528,H5N1
20307528,H5N1
20307531,H5N5
20307531,H5N5
20307530,H5N5
20307530,H5N5
20307637,H5N1
20307637,H5N1
20258485,H5N1
20258485,H5N1
20307636,H5N1
20307636,H5N1
20258484,H5N1
20258484,H5N1
20307639,H5N1
20307639,H5N1
20258487,H5N1
20258487,H5N1
20307638,H5N1
20307638,H5N1
20258486,H5N1
20258486,H5N1
20258481,H5N1
20258481,H5N1
20258480,H5N1
20258480,H5N1
20307635,H5N1
20307635,H5N1
20258483,H5N1
20258483,H5N1
20307634,H5N1
20307634,H5N1
20258482,H5N1
20258482,H5N1
20307645,H5N1
20307645,H5N1
20258493,H5N1
20258493,H5N1
20307644,H5N1
20307644,H5N1
20258492,H5N1
20258492,H5N1
20307647,H5N1
20307647,H5N1
20258495,H5N1
20258495,H5N1
20258494,H5N1
20258494,H5N1
20307641,H5N1
20307641,H5N1
20258489,H5N1
20258489,H5N1
20307640,H5N1
20307640,H5N1
20258488,H5N1
20258488,H5N1
20307643,H5N1
20307643,H5N1
20258491,H5N1
20258491,H5N1
20307642,H5N1
20307642,H5N1
20258490,H5N1
20258490,H5N1
20307621,H5N1
20307621,H5N1
20307620,H5N1
20307620,H5N1
20307623,H5N1
20307623,H5N1
20307622,H5N1
20307622,H5N1
20307617,H5N1
20307617,H5N1
20307616,H5N1
20307616,H5N1
20307619,H5N1
20307619,H5N1
20307618,H5N1
20307618,H5N1
20307629,H5N1
20307629,H5N1
20258477,H5N1
20258477,H5N1
20307628,H5N1
20307628,H5N1
20258476,H5N1
20258476,H5N1
20307631,H5N1
20307631,H5N1
20258479,H5N1
20258479,H5N1
20307630,H5N1
20307630,H5N1
20258478,H5N1
20258478,H5N1
20307625,H5N1
20307625,H5N1
20258473,H5N1
20258473,H5N1
20307624,H5N1
20307624,H5N1
20258472,H5N1
20258472,H5N1
20307627,H5N1
20307627,H5N1
20258475,H5N1
20258475,H5N1
20307626,H5N1
20307626,H5N1
20258474,H5N1
20258474,H5N1
20307605,H5N1
20307605,H5N1
20258453,H5N2
20258453,H5N2
20307604,H5N1
20307604,H5N1
20258452,H5N2
20258452,H5N2
20307607,H5N1
20307607,H5N1
20307606,H5N1
20307606,H5N1
20258454,H5N2
20258454,H5N2
20307601,H5N1
20307601,H5N1
20258449,H5N1
20258449,H5N1
20307600,H5N1
20307600,H5N1
20258448,H5N1
20258448,H5N1
20307603,H5N1
20307603,H5N1
20258451,H5N2
20258451,H5N2
20307602,H12N5
20307602,H12N5
20258450,H5N2
20258450,H5N2
20307613,H5N1
20307613,H5N1
20307612,H5N1
20307612,H5N1
20307615,H5N1
20307615,H5N1
20307614,H5N1
20307614,H5N1
20307609,H5N1
20307609,H5N1
20307608,H5N1
20307608,H5N1
20307611,H5N1
20307611,H5N1
20307610,H5N1
20307610,H5N1
20307589,H5N1
20307589,H5N1
20258437,H5N1
20258437,H5N1
20307588,H5N1
20307588,H5N1
20307591,H5N1
20307591,H5N1
20258439,H5N1
20258439,H5N1
20307590,H5N1
20307590,H5N1
20258438,H5N1
20258438,H5N1
20307585,H5N1
20307585,H5N1
20307584,H5N1
20307584,H5N1
20307587,H5N1
20307587,H5N1
20307586,H5N1
20307586,H5N1
20307597,H5N1
20307597,H5N1
20258445,H5N1
20258445,H5N1
20307596,H5N1
20307596,H5N1
20258444,H5N1
20258444,H5N1
20307599,H5N1
20307599,H5N1
20258447,H5N1
20258447,H5N1
20307598,H5N1
20307598,H5N1
20258446,H5N1
20258446,H5N1
20307593,H5N1
20307593,H5N1
20258441,H5N1
20258441,H5N1
20307592,H5N1
20307592,H5N1
20258440,H5N1
20258440,H5N1
20307595,H5N1
20307595,H5N1
20258443,H5N1
20258443,H5N1
20307594,H5N1
20307594,H5N1
20258442,H5N1
20258442,H5N1
20307701,H5N1
20307701,H5N1
20307700,H5N1
20307700,H5N1
20356852,H5N1
20356852,H5N1
20307703,H5N1
20307703,H5N1
20307702,H5N1
20307702,H5N1
20356850,H5N1
20356850,H5N1
20307697,H5N1
20307697,H5N1
20356851,H5N1
20356851,H5N1
20307696,H5N1
20307696,H5N1
20356848,H5N1
20356848,H5N1
20307699,H5N1
20307699,H5N1
20356849,H5N1
20356849,H5N1
20307698,H5N1
20307698,H5N1
20307709,H5N1
20307709,H5N1
20307708,H5N1
20307708,H5N1
20307711,H5N1
20307711,H5N1
20307710,H5N1
20307710,H5N1
20307705,H5N1
20307705,H5N1
20307704,H5N1
20307704,H5N1
20307707,H5N1
20307707,H5N1
20307706,H5N1
20307706,H5N1
20307685,H5N1
20307685,H5N1
20307684,H5N1
20307684,H5N1
20307687,H5N1
20307687,H5N1
20307686,H5N1
20307686,H5N1
20307681,H5N1
20307681,H5N1
20258529,H5N1
20258529,H5N1
20307680,H5N1
20307680,H5N1
20307683,H5N1
20307683,H5N1
20307682,H5N1
20307682,H5N1
20356846,H5N1
20356846,H5N1
20307693,H5N1
20307693,H5N1
20356847,H5N1
20356847,H5N1
20307692,H5N1
20307692,H5N1
20307695,H5N1
20307695,H5N1
20356845,H5N1
20356845,H5N1
20307694,H5N1
20307694,H5N1
20307688,H5N1
20307688,H5N1
